consulta	nombre	categoria	direccion	pagina_web	telefono
ferreteria	Ferreteria Industrial Arriaza y Fuica Ltda	Ferreterias Industriales	R 5 Sur 0 Los Angeles - VIII Región	NA	(56)432360049
ferreteria	Acysa	Ferreterias Industriales	Av Manuel Bulnes 1155 Concepción - VIII Región	www.acysa.cl	(56)412244548
ferreteria	Mauricio P.V.C.	Ferreterias Industriales	Vicente Calvo 670 Rancagua - VI Región	www.mauriciopvc.cl	(56)722237775
ferreteria	B.H.B. Comercial	Ferreterias Industriales	Caracoles 3398 Antofagasta - II Región	NA	(56)552261030
ferreteria	Manufacturas San Andres LTDA.	Ferreterias Industriales	Maipú 1917 Concepción - VIII Región	www.masandres.cl	(56)412310385
ferreteria	Ferreteria Industrial T y T LTDA.	Ferreterias Industriales	Angamos 84 Concepción - VIII Región	NA	(56)412788793
ferreteria	Comercial Aig	Ferreterias Industriales	Av Circunvalación 19 Puerto Montt - X Región	www.aig.cl	(56)652266919
ferreteria	Comercial Espinoza Hnos. LTDA.	Ferreterias Industriales	4 Sur 1655 Talca - VII Región	www.comercialespinoza.cl	(56)712210041
ferreteria	Williamson Industrial	Ferreterias Industriales	Av Vicuña Mackenna 2375 SAN Joaquín - RM	www.williamsonindustrial.com	(56)223866200
ferreteria	Ferreteria Industrial Serfecom LTDA.	Ferreterias Industriales	Montriou 1390 Concepción - VIII Región	www.serfecom.cl	(56)412105900
ferreteria	Comercializadora de Productos de Ferreteria Profercom	Ferreterias Industriales	Vicuña Mackenna 983 Concepción - VIII Región	www.profercom.cl	(56)412887242
ferreteria	Comercializadora Feinser Ltda	Ferreterias Industriales	Av Argentina 970 Concepción - VIII Región	www.feinser.cl	(56)412855334
ferreteria	Paulina Valenzuela Fox	Ferreterias Industriales	Los Gladiolos 4795 ESTACIÓN Central - RM	NA	(56)964589816
ferreteria	Ebm Servicios	Ferreterias Industriales	Sierra Nevada 10989 Antofagasta - II Región	www.ebmservicios.cl	(56)973956121
ferreteria	Tuset Industrial Limitada	Ferreterias Industriales	Antonio Rendic 5265 Antofagasta - II Región	NA	(56)982286579
ferreteria	Ferreteria Henriquez	Ferreterias Industriales	Av Pedro Aguirre Cerda 130 Doñihue - VI Región	NA	(56)722466199
ferreteria	Comercial Moreno	Ferreterias Industriales	General Bulnes 1470 SANTIAGO - RM	NA	(56)226960647
ferreteria	Comercializadora Ayp	Ferreterias Industriales	Rodó 1875 PROVIDENCIA - RM	NA	(56)227235131
ferreteria	Incommat	Ferreterias Industriales	Manuel Bulnes 1394 Iquique - I Región	www.incommat.cl	(56)572420105
ferreteria	Ferreteria Goliath	Ferreterias Industriales	Av Pedro Aguirre Cerda 4405 CERRILLOS - RM	NA	(56)229327232
ferreteria	Rodriguez y Miranda Distribuidora Comercial Limitada	Ferreterias Industriales	José Ignacio Zenteno 648 Antofagasta - II Región	www.rymltda.cl	(56)552772730
ferreteria	Santa Fe Servicios	Ferreterias Industriales	Cueto 1207 SANTIAGO - RM	www.csantafe.cl	(56)226880932
ferreteria	Taller de Maestro	Ferreterias Industriales	Cno San Ignacio 8 PADRE Hurtado - RM	www.eltallerdeariel.cl	(56)228119637
ferreteria	Ferreteria Ferroperno	Ferreterias Industriales	Villagran 177 Los Angeles - VIII Región	www.ferroperno.cl	(56)432317083
ferreteria	Ferreteria Termoval	Ferreterias Industriales	Av Desiderio García 56 Talcahuano - VIII Región	NA	(56)412887170
ferreteria	Centro Constructor Paniahue	Ferreterias Industriales	Pacifico Marín 22 Santa Cruz - VI Región	NA	(56)722822408
ferreteria	Gtm S.P.A.	Ferreterias Industriales	Pedro de Valdivia 1902 Calama - II Región	NA	(56)552316786
ferreteria	Ferreteria la Ocasion	Repuestos Para Artefactos Electricos	Pedro de Valdivia 2399 Iquique - I Región	www.ferreterialaocasion.cl	(56)971421141
ferreteria	Ferreteria Ortec	Arriendo De Maquinarias Y Equipos Para Mineria	Av Los Carrera 541 Copiapó - III Región	NA	(56)522212819
ferreteria	Ferreteria Perteno	Pernos	Arturo Prat 15 Teno - VII Región	NA	(56)752411190
ferreteria	Ferreteria Alfgal	Articulos Para Camping	Av Errázuriz 899 Punta Arenas - XII Región	NA	(56)612216268
ferreteria	Ferreteria Suro	Gimnasios	Av Huamachuco 881 San Clemente - VII Región	www.atenasgimnasio.cl	(56)712621240
ferreteria	Ferreteria los Nanos	Vitrinas	Av Abraham Valenzuela 81 Concepción - VIII Región	NA	(56)992698840
ferreteria	Ferreteria Bertuzzi	Motosierras	Pedro Montt 866 Lumaco - IX Región	NA	(56)452753045
ferreteria	Ferreteria  el Cairo	Pinturas	Juana Rosa Bustos 74 TILTIL - RM	NA	(56)228461000
ferreteria	Ferreteria Achupallas	Materiales Para Construccion	Av Carlos Ibáñez del Campo 2680 Viña del Mar - V Región	www.ferreteriachupallas.cl	(56)323185856
ferreteria	Ferreteria Lobo	Fierro	Arturo Prat 255 San Felipe - V Región	NA	(56)342536598
ferreteria	Ferreteria la Estrella	Pinturas	Av Joaquín Edwards Bello 10480 LA Granja - RM	NA	(56)225163624
ferreteria	Ferreteria la Roca	Materiales Para Construccion	Av Gabriela Mistral 817 LO Prado - RM	NA	(56)226490813
ferreteria	Ferreteria Panchulo	Herramientas	Manuel Rodríguez 1344 Tocopilla - II Región	NA	(56)552814572
ferreteria	Ferreteria del Maule	Construcciones Sanitarias	Av 5 Poniente 01118 Talca - VII Región	www.ferreteriasdelmaule.cl	(56)997912208
ferreteria	Ferretería el Keno	Movimientos De Tierra	Viña del Mar 2950 La Serena - IV Región	www.kenomaq.cl	(56)512633290
ferreteria	Ferreteria Pvc	Tubos De Pvc	Av Calvo 697 Rancagua - VI Región	www.ferreteriapvc.cl	(56)992431690
ferreteria	Ferreteria Lugano	Paqueterias	Lago de Lugano 18600 MAIPÚ - RM	NA	(56)228856416
ferreteria	Ferreteria Ckm	Pernos	Av Los Alamos 2978 Alto Hospicio - I Región	NA	(56)998866665
ferreteria	Ferreteria Estrella	Lavanderias	Pje Juan Egenau Moore 0578 Temuco - IX Región	www.lavanderiaestrella.cl	(56)452329949
ferreteria	Ferreteria los Muros	Ladrillos	Arturo Prat 1173 Chillán - VIII Región	NA	(56)422227696
ferreteria	Ferreteria el Bosque	Maderas	Lib. B.O'Higgins 1690 Tomé - VIII Región	NA	(56)412658635
ferreteria	Hojalateria y Ferreteria	Hojalaterias	Av Vicuña Mackenna 841 MELIPILLA - RM	www.hojalateriagalvamar.cl	(56)228939894
ferreteria	Ferreteria Carlitos	Ceramicas Para Pisos Y Muros	Av Matucana 899 SANTIAGO - RM	www.ferreteriacarlitos.cl	(56)226816845
ferreteria	Ferreteria Loap	Transportes Terrestres	Pje 16½ Norte B 1795 Talca - VII Región	NA	(56)712713515
ferreteria	Ferretería los Marinos	Materiales Para Construccion	Av Domingo Santa María 3677 RENCA - RM	NA	(56)226411748
ferreteria	Ferreteria Marzan	Gas Licuado	Camilo Henríquez 508 Pemuco - VIII Región	NA	(56)421973499
ferreteria	Ferreteria Fergi	Equipos De Sonido	Maipú 551 Linares - VII Región	www.fergi.cl	(56)732612525
ferreteria	Ferreteria Oviedo	Compresores	Av Isabel Riquelme 2784 PEDRO Aguirre Cerda - RM	www.oviedo.cl	(56)224601800
ferreteria	Ferreteria el Sol	Contadores	Cno a Lonquén Norte 16 CALERA de Tango - RM	www.ferreteriaelsol.cl	(56)228555759
ferreteria	Ferreteria Pary	Aire Acondicionado	Av 7 Oriente 543 Talca - VII Región	NA	(56)712211535
ferreteria	Ferreteria Electrolux	Electricidad Industrial	Los Arrayanes 35 Villa Alemana - V Región	NA	(56)978192754
ferreteria	Doña Ferreteria	Articulos Religiosos	Bahía Catalina 10768 LA Florida - RM	www.dferreteria.cl	(56)985631961
ferreteria	Ferreteria Socodima	Materiales Para Construccion	Cooperación 6577 LO Espejo - RM	WWW.SOCODIMA.CL	(56)225408000
ferreteria	Ferreteria Sudamericana	Articulos Electricos	Rengo 659 Concepción - VIII Región	NA	(56)412919113
ferreteria	Ferreteria Yukon	Piscinas	Av El Rodeo 13394 LO Barnechea - RM	www.yukon-chile.cl	(56)222166068
ferreteria	Ferreteria Stuardo	Materiales Para Construccion	Las Rejas 1202 Viña del Mar - V Región	NA	(56)322643260
ferreteria	Ferreteria Scheel	Estaciones De Servicio	Imperial 1130 Purén - IX Región	NA	(56)452793886
ferreteria	Ferreteria Norambuena	Cerrajeros	Av Providencia 1388 PROVIDENCIA - RM	NA	(56)222351885
ferreteria	Ferreteria Franco	Servicios Y Productos Varios	Manuel Rodríguez 430 Fresia - X Región	NA	(56)652441322
ferreteria	Ferreteria Fertec	Articulos Para Seguridad Industrial	San Alfonso 533 SANTIAGO - RM	www.fertec.cl	(56)226804339
ferreteria	Ferreteria Teiba	Materiales Para Construccion	Av Januario Espinoza 510 Linares - VII Región	NA	(56)732627020
ferreteria	Ferreteria Froilan Roa	Materiales Para Construccion	Froilán Roa 5015 MACUL - RM	www.ferreteriafroilanroa.cl	(56)222833029
ferreteria	Ferreteria San Osvaldo	Cabañas Para Turismo	San Martín 652 Castro - X Región	www.cabanasquilan.cl	(56)652632757
ferreteria	Vidreria y Ferreteria España	Vidrios	Cornelio Saavedra 1051 Cañete - VIII Región	NA	(56)412611258
ferreteria	Ferreteria Heriberto Puelles	Materiales Para Construccion	J. Stos González V. 0101 LA Granja - RM	NA	(56)225413326
ferreteria	Maderas y Ferretería el Peumo	Maderas	Lib. B.O'Higgins 1330 Tomé - VIII Región	NA	(56)412654709
ferreteria	Maderas y Ferreteria Mayorga	Maderas	Av Diego Portales 354 Chaitén - X Región	NA	(56)652731303
ferreteria	Ferreteria Barrena Hnos.	Tubos De Pvc	Av Vicuña Mackenna 691 SANTIAGO - RM	www.barrenahermanos.cl	(56)226344163
ferreteria	Ferreteria Rosa Solano	Materiales Para Construccion	Lago Ranco 740 PIRQUE - RM	NA	(56)228546034
ferreteria	Ferreteria Automotriz Portugal	Repuestos Para Vehiculos	Av Portugal 653 SANTIAGO - RM	NA	(56)222221809
ferreteria	Formax Constructora y Ferreteria	Constructores	Pje 475 6210 PEÑALOLÉN - RM	NA	(56)983749797
ferreteria	Ferreteria Mi Casa	Materiales Para Construccion	Colegio 0 Olmué - V Región	www.ferrexpertomicasa.cl	(56)332441032
ferreteria	Ferreteria R y T	Materiales Para Construccion	Cjón Guerra 110 Calera - V Región	NA	(56)332224749
ferreteria	Ferreteria Abel Castro	Aserraderos	Libertad 10 Los Alamos - VIII Región	NA	(56)412532161
ferreteria	Placacentro y Ferreteria Camarena	Maderas Aglomeradas	Av Chile 1051 San Antonio - V Región	www.camarena.cl	(56)352280101
ferreteria	Ferreteria y Asesorias Daniela	Electricistas	Las Lengas 1056 Coyhaique - XI Región	NA	(56)984223432
ferreteria	Construccion y Ferreteria Jireh	Contratistas En Construccion	General Cruz 340 Cabrero - VIII Región	NA	(56)988481123
ferreteria	Ferreteria Naval S.A.	Cables De Acero	Bilbao 243 Talcahuano - VIII Región	WWW.FERRETERIANAVAL.CL	(56)412545125
ferreteria	Ferretería y Maderas Valdivia	Maderas	Av Rauquén 3 Curicó - VII Región	www.maderasvaldivia.cl	(56)752384278
ferreteria	Ferreteria Mas Vivienda	Materiales Para Construccion	Carretera 1 TALAGANTE - RM	NA	(56)228173491
ferreteria	Ferreteria San Bernardo	Materiales Para Construccion	E. Madrid Osorio 537 SAN Bernardo - RM	www.ferreteriasanbernardo.cl	(56)224597125
ferreteria	Ferreteria Industrial Galiano	Abrasivos	Av Alcalde Carlos Valdovinos 1989 PEDRO Aguirre Cerda - RM	www.galiano.cl	(56)225636667
ferreteria	Ferreteria Don Luis	Cerrajeros	Pje Isla Quenui 215 PUDAHUEL - RM	www.cerrajeriadonluis.cl	(56)995802733
ferreteria	Ferreteria y Materiales de Construccion Comac	Maderas	Blanco 50 Penco - VIII Región	NA	(56)412452668
ferreteria	Barraca y Ferreteria Pronorte Ltda	Casas Prefabricadas	Yumbel 376 Copiapó - III Región	www.pronorteltda.cl	(56)522217623
ferreteria	Accesorios Ferreteria Santa Rosa	Quincallerias	Av Santa Rosa 1821 SANTIAGO - RM	NA	(56)225514505
ferreteria	Maderas y Ferretería Santa Fe	Maderas	Cno a Pelarco 0 Talca - VII Región	NA	(56)978066057
ferreteria	Ferreteria y Transporte Quinta Normal	Materiales Para Construccion	Av José Joaquín Pérez 5063 QUINTA Normal - RM	www.ferreteriaytransportequintanormal.cl	(56)227756923
ferreteria	Ferreteria y Servicios San Martin	Transportes Terrestres	Brillador 315 La Serena - IV Región	www.sanmartinserviciosintegrales.cl	(56)994449025
ferreteria	Construccion y Ferreteria Ruben Valderrama	Constructores	Vilumilla 1694 Concepción - VIII Región	NA	(56)412218180
ferreteria	Comercializadora Central Ferreteria Spa	Materiales Para Construccion	Av Iquique 4656 Antofagasta - II Región	NA	(56)552795792
ferreteria	Ferreteria y Aridos Bio Bio	Aridos Para Construccion	Av Vicuña Mackenna 905 Los Angeles - VIII Región	www.aridosbiobio.com	(56)432311131
ferreteria	Ferreteria Industrial Avifixts Ltda	Pernos	Av Manuel Bulnes 857 Concepción - VIII Región	www.avifixts.cl	(56)412256753
ferreteria	Metal Luz Ferreteria Limitada	Materiales Para Construccion	Av Domingo Santa María 2972 RENCA - RM	NA	(56)226414743
ferreteria	Ferreteria Medina y Compania Limitada	Materiales Para Construccion	Las Torcazas 1992 San Pedro de la Paz - VIII Región	NA	(56)412372990
ferreteria	Centro Comercial Frutillar Ferreteria	Constructoras	Arturo Alessandri 430 Frutillar - X Región	NA	(56)652420391
ferreteria	Barraca y Ferreteria Don Nino	Maderas	Diego Carvallo 70 Caldera - III Región	NA	(56)522315127
ferreteria	Ferreteria Industrial Marta Morales	Mangueras	Av Crucero 1180 Puerto Montt - X Región	www.insutecmr.cl	(56)652294433
ferreteria	Ferreteria y Lubricantes Castañeda Castro	Lubricantes	Cno a Lonquén 11700 SAN Bernardo - RM	NA	(56)224810984
ferreteria	Ferreteria y Arriendo de Maquinas Hr Hnos.	Arriendo De Maquinaria Para La Construccion	Adolfo Novoa 54 Colbún - VII Región	NA	(56)996585680
ferreteria	Ferreteria y Maderas Don Rosendo S.A.	Maderas	Av Pedro Montt 41 San Antonio - V Región	NA	(56)352216600
ferreteria	Valentina Kehr Sabra Ferreteria Eirl	Materiales Para Construccion	Av Balmaceda 1485 Temuco - IX Región	NA	(56)452317482
ferreteria	Ferreteria Industrial Cd Tools  Limitada	Maquinaria Industrial	Pje Quilapán 1883 LA Florida - RM	NA	(56)222933353
ferreteria	Ferreteria Industrial y Repuestos Austral LTDA.	Repuestos Para Vehiculos	Av Juan Ladrillero 483 Quellón - X Región	NA	(56)652681857
ferreteria	Soc el Claro Ferreteria y Construccion Limitada	Constructoras	Av General Baquedano 285 Coyhaique - XI Región	NA	(56)672235544
ferreteria	Soc Distribuidora de Gomas y Ferreteria Industrial Limitada	Goma	Av Francia 222 Valparaíso - V Región	NA	(56)322214040
ferreteria	Ferreteria Comercial e Industrial Astorga Limitada	Aceros	Sargento Aldea 1038 Chillán - VIII Región	NA	(56)422227938
ferreteria	Ferreteria Miguel de la Cruz Cubillos Ramirez Empr	Explotacion Forestal	Los Naranjos 1 CURACAVÍ - RM	NA	(56)228353739
ferreteria	Daniel Arnulfo Zambrano Munoz, Ferreteria Eir	Contratistas En Construccion	San Francisco 70 SANTIAGO - RM	NA	SANTIAGO-RM
ferreteria	Veronica Torres M Ferreteria e Insumos Industriales e I R L	Aceros	Benedicto XV 619 ESTACIÓN Central - RM	WWW.REVINOX.CL	(56)993598474
